species_name,taxon_key,occurrence_key,has_image
Tilia x europaea,3152046,694366194,1
Tilia x europaea,3152046,694366197,1
Tilia x europaea,3152046,694366198,1
Tilia x europaea,3152046,694366200,1
Tilia x europaea,3152046,694366202,1
Tilia x europaea,3152046,694366204,1
Tilia x europaea,3152046,694366205,1
Tilia x europaea,3152046,694366208,1
Tilia x europaea,3152046,694366211,1
Tilia x europaea,3152046,694366212,1
Tilia x europaea,3152046,694366214,1
Tilia x europaea,3152046,694366216,1
Tilia x europaea,3152046,694366217,1
Tilia x europaea,3152046,694366219,1
Tilia x europaea,3152046,694366221,1
Tilia x europaea,3152046,694366222,1
Tilia x europaea,3152046,694366223,1
Tilia x europaea,3152046,694366225,1
Tilia x europaea,3152046,694366226,1
Tilia x europaea,3152046,694366228,1
Tilia x europaea,3152046,694366229,1
Tilia x europaea,3152046,694366231,1
Tilia x europaea,3152046,694366233,1
Tilia x europaea,3152046,694366235,1
Tilia x europaea,3152046,694366237,1
Tilia x europaea,3152046,694366238,1
Tilia x europaea,3152046,694366241,1
Tilia x europaea,3152046,694366242,1
Tilia x europaea,3152046,694366244,1
Tilia x europaea,3152046,694366246,1
Tilia x europaea,3152046,694366247,1
Tilia x europaea,3152046,694366249,1
Tilia x europaea,3152046,694366251,1
Tilia x europaea,3152046,694366254,1
Tilia x europaea,3152046,694366256,1
Tilia x europaea,3152046,694366259,1
Tilia x europaea,3152046,694366261,1
Tilia x europaea,3152046,694366263,1
Tilia x europaea,3152046,694366264,1
Tilia x europaea,3152046,694366267,1
Tilia x europaea,3152046,694366269,1
Tilia x europaea,3152046,694366271,1
Tilia x europaea,3152046,694366273,1
Tilia x europaea,3152046,694366274,1
Tilia x europaea,3152046,694366277,1
Tilia x europaea,3152046,694366279,1
Tilia x europaea,3152046,694366280,1
Tilia x europaea,3152046,694366282,1
Tilia x europaea,3152046,694366284,1
Tilia x europaea,3152046,694366285,1
Tilia x europaea,3152046,694366287,1
Tilia x europaea,3152046,694366289,1
Tilia x europaea,3152046,694366291,1
Tilia x europaea,3152046,694366292,1
Tilia x europaea,3152046,694366294,1
Tilia platyphyllos,3152048,1978368636,1
Tilia platyphyllos,3152048,1978368668,1
Tilia platyphyllos,3152048,1978366281,1
Tilia platyphyllos,3152048,1978366753,1
Tilia platyphyllos,3152048,1978367105,1
Tilia platyphyllos,3152048,1809436008,1
Tilia platyphyllos,3152048,1837904661,1
Tilia platyphyllos,3152048,1837904636,1
Tilia platyphyllos,3152048,1801068024,1
Tilia platyphyllos,3152048,1801066210,1
Tilia platyphyllos,3152048,1801066227,1
Tilia platyphyllos,3152048,2462757391,1
Tilia platyphyllos,3152048,2462757593,1
Tilia platyphyllos,3152048,1701915894,1
Tilia platyphyllos,3152048,1701916034,1
Tilia platyphyllos,3152048,1701916050,1
Tilia platyphyllos,3152048,1702391052,1
Tilia platyphyllos,3152048,1702391132,1
Tilia platyphyllos,3152048,1702391164,1
Tilia platyphyllos,3152048,1702391179,1
Tilia platyphyllos,3152048,1702391198,1
Tilia platyphyllos,3152048,1702391200,1
Tilia platyphyllos,3152048,1702391232,1
Tilia platyphyllos,3152048,1702391309,1
Tilia platyphyllos,3152048,1702391380,1
Tilia platyphyllos,3152048,1702391538,1
Tilia platyphyllos,3152048,1697697265,1
Tilia platyphyllos,3152048,1702391965,1
Tilia platyphyllos,3152048,1702391978,1
Tilia platyphyllos,3152048,1702392007,1
Tilia platyphyllos,3152048,1702392106,1
Tilia platyphyllos,3152048,1701327298,1
Tilia platyphyllos,3152048,1702392597,1
Tilia platyphyllos,3152048,1702392756,1
Tilia platyphyllos,3152048,1702392788,1
Tilia platyphyllos,3152048,1702378360,1
Tilia platyphyllos,3152048,1702378603,1
Tilia platyphyllos,3152048,1702378695,1
Tilia platyphyllos,3152048,1702378823,1
Tilia platyphyllos,3152048,1702379468,1
Tilia platyphyllos,3152048,1702379773,1
Tilia platyphyllos,3152048,1702379979,1
Tilia platyphyllos,3152048,1702380268,1
Tilia platyphyllos,3152048,1702380702,1
Tilia platyphyllos,3152048,1988200663,1
Tilia platyphyllos,3152048,1697584925,1
Tilia platyphyllos,3152048,1697584935,1
Tilia platyphyllos,3152048,1701887420,1
Tilia platyphyllos,3152048,1697584919,1
Tilia platyphyllos,3152048,1701910663,1
Tilia platyphyllos,3152048,1701910680,1
Tilia platyphyllos,3152048,2417008731,1
Tilia platyphyllos,3152048,1831004430,1
Tilia platyphyllos,3152048,788898781,1
Tilia platyphyllos,3152048,1702317778,1
Tilia platyphyllos,3152048,1702317791,1
Tilia platyphyllos,3152048,1851018715,1
Tilia platyphyllos,3152048,2270234507,1
Tilia platyphyllos,3152048,1702243449,1
Tilia platyphyllos,3152048,2417006489,1
Tilia platyphyllos,3152048,1702253027,1
Tilia platyphyllos,3152048,1697810086,1
Tilia platyphyllos,3152048,1697810087,1
Tilia platyphyllos,3152048,1697584948,1
Tilia platyphyllos,3152048,1697810103,1
Tilia platyphyllos,3152048,1697810112,1
Tilia platyphyllos,3152048,1702037190,1
Tilia platyphyllos,3152048,1148789395,1
Tilia platyphyllos,3152048,1701427343,1
Tilia platyphyllos,3152048,1978366407,1
Tilia platyphyllos,3152048,2517100672,1
Tilia platyphyllos,3152048,2517120643,1
Tilia platyphyllos,3152048,1697584916,1
Tilia platyphyllos,3152048,1701861516,1
Tilia platyphyllos,3152048,1702253385,1
Tilia platyphyllos,3152048,575175047,1
Tilia platyphyllos,3152048,1702252375,1
Tilia platyphyllos,3152048,1701854027,1
Tilia platyphyllos,3152048,1701854758,1
Tilia platyphyllos,3152048,1702037176,1
Tilia platyphyllos,3152048,1697810063,1
Tilia platyphyllos,3152048,2417008127,1
Tilia platyphyllos,3152048,1697584850,1
Tilia platyphyllos,3152048,1702188417,1
Tilia platyphyllos,3152048,1702221115,1
Tilia platyphyllos,3152048,1697584867,1
Tilia platyphyllos,3152048,2417008665,1
Tilia platyphyllos,3152048,1697584896,1
Tilia platyphyllos,3152048,1702188644,1
Tilia platyphyllos,3152048,1702213647,1
Tilia platyphyllos,3152048,1701861193,1
Tilia platyphyllos,3152048,1702213672,1
Tilia platyphyllos,3152048,1702252346,1
Tilia platyphyllos,3152048,1702252352,1
Tilia platyphyllos,3152048,1702252413,1
Tilia platyphyllos,3152048,1929996026,1
Tilia platyphyllos,3152048,1697584963,1
Tilia platyphyllos,3152048,1702248624,1
Tilia platyphyllos,3152048,1702213405,1
Tilia platyphyllos,3152048,1701835985,1
Tilia platyphyllos,3152048,1702184000,1
Tilia platyphyllos,3152048,1702184081,1
Tilia platyphyllos,3152048,1702184126,1
Tilia platyphyllos,3152048,1702184146,1
Tilia platyphyllos,3152048,1702184311,1
Tilia platyphyllos,3152048,1701848696,1
Tilia platyphyllos,3152048,1949945702,1
Tilia platyphyllos,3152048,1702077236,1
Tilia platyphyllos,3152048,1148624480,1
Tilia platyphyllos,3152048,1148624498,1
Tilia platyphyllos,3152048,1701240784,1
Tilia platyphyllos,3152048,1701650466,1
Tilia platyphyllos,3152048,1702256509,1
Tilia platyphyllos,3152048,1697584893,1
Tilia platyphyllos,3152048,1702185271,1
Tilia platyphyllos,3152048,1702202995,1
Tilia platyphyllos,3152048,1697584898,1
Tilia platyphyllos,3152048,1697584906,1
Tilia platyphyllos,3152048,1702183921,1
Tilia platyphyllos,3152048,1929866432,1
Tilia platyphyllos,3152048,1701412486,1
Tilia platyphyllos,3152048,1148237868,1
Tilia platyphyllos,3152048,1148237871,1
Tilia platyphyllos,3152048,1702214970,1
Tilia platyphyllos,3152048,1697584882,1
Tilia platyphyllos,3152048,1702199348,1
Tilia platyphyllos,3152048,1702162126,1
Tilia platyphyllos,3152048,2243311733,1
Tilia platyphyllos,3152048,1702000543,1
Tilia platyphyllos,3152048,1701825447,1
Tilia platyphyllos,3152048,1148624474,1
Tilia platyphyllos,3152048,2243304618,1
Tilia platyphyllos,3152048,1701550601,1
Tilia platyphyllos,3152048,1148624502,1
Tilia platyphyllos,3152048,1148624441,1
Tilia platyphyllos,3152048,1697584899,1
Tilia platyphyllos,3152048,237346978,1
Tilia platyphyllos,3152048,2515316835,1
Tilia platyphyllos,3152048,2516820165,1
Tilia platyphyllos,3152048,1148624456,1
Tilia platyphyllos,3152048,1701431092,1
Tilia platyphyllos,3152048,1148789437,1
Tilia platyphyllos,3152048,1702011901,1
Tilia platyphyllos,3152048,1702011920,1
Tilia platyphyllos,3152048,1702437386,1
Tilia platyphyllos,3152048,1701724212,1
Tilia platyphyllos,3152048,1259134398,1
Tilia platyphyllos,3152048,2515163356,1
Tilia platyphyllos,3152048,2515311064,1
Tilia platyphyllos,3152048,2558263342,1
Tilia platyphyllos,3152048,2558264254,1
Tilia platyphyllos,3152048,2595656383,1
Tilia platyphyllos,3152048,2517248778,1
Tilia platyphyllos,3152048,2417008918,1
Tilia platyphyllos,3152048,2417006980,1
Tilia platyphyllos,3152048,1148520551,1
Tilia platyphyllos,3152048,1148520553,1
Tilia platyphyllos,3152048,1148520591,1
Tilia platyphyllos,3152048,2417007470,1
Tilia platyphyllos,3152048,1148520567,1
Tilia platyphyllos,3152048,1148624495,1
Tilia platyphyllos,3152048,1701861101,1
Tilia platyphyllos,3152048,2417002352,1
Tilia platyphyllos,3152048,2417002891,1
Tilia platyphyllos,3152048,2417004128,1
Tilia platyphyllos,3152048,2417005487,1
Tilia platyphyllos,3152048,1702339150,1
Tilia platyphyllos,3152048,1148520549,1
Tilia platyphyllos,3152048,2242413233,1
Tilia platyphyllos,3152048,1701254711,1
Tilia platyphyllos,3152048,1935728005,1
Tilia platyphyllos,3152048,1988218390,1
Tilia platyphyllos,3152048,2417009096,1
Tilia platyphyllos,3152048,1840549873,1
Tilia platyphyllos,3152048,2595667210,1
Tilia platyphyllos,3152048,2595668627,1
Tilia platyphyllos,3152048,2242412514,1
Tilia platyphyllos,3152048,2517871461,1
Tilia platyphyllos,3152048,2516845179,1
Tilia platyphyllos,3152048,2517220851,1
Tilia platyphyllos,3152048,2517246897,1
Tilia platyphyllos,3152048,2517264803,1
Tilia platyphyllos,3152048,2516033225,1
Tilia platyphyllos,3152048,2516053603,1
Tilia platyphyllos,3152048,2516058057,1
Tilia platyphyllos,3152048,2516196649,1
Tilia platyphyllos,3152048,2516208843,1
Tilia platyphyllos,3152048,2517865516,1
Tilia platyphyllos,3152048,2517884526,1
Tilia platyphyllos,3152048,1148237872,1
Tilia platyphyllos,3152048,1148237885,1
Tilia platyphyllos,3152048,1148237901,1
Tilia platyphyllos,3152048,2516055798,1
Tilia platyphyllos,3152048,2516353224,1
Tilia platyphyllos,3152048,1148789433,1
Tilia platyphyllos,3152048,1148789446,1
Tilia platyphyllos,3152048,1701934097,1
Tilia platyphyllos,3152048,1148624501,1
Tilia platyphyllos,3152048,1701981526,1
Tilia platyphyllos,3152048,2558264155,1
Tilia platyphyllos,3152048,2516236951,1
Tilia platyphyllos,3152048,2270238060,1
Tilia platyphyllos,3152048,2516042287,1
Tilia platyphyllos,3152048,2516044527,1
Tilia platyphyllos,3152048,2517674545,1
Tilia platyphyllos,3152048,1212583545,1
Tilia platyphyllos,3152048,2517205118,1
Tilia platyphyllos,3152048,2417001603,1
Tilia platyphyllos,3152048,2270234771,1
Tilia platyphyllos,3152048,2514353366,1
Tilia platyphyllos,3152048,2516385244,1
Tilia platyphyllos,3152048,2517575899,1
Tilia platyphyllos,3152048,2515250673,1
Tilia platyphyllos,3152048,2558264147,1
Tilia platyphyllos,3152048,2558264740,1
Tilia platyphyllos,3152048,575018941,1
Tilia platyphyllos,3152048,1503176832,1
Tilia platyphyllos,3152048,2243293403,1
Tilia platyphyllos,3152048,438236317,1
Tilia platyphyllos,3152048,2417002439,1
Tilia platyphyllos,3152048,2417002558,1
Tilia platyphyllos,3152048,2417003805,1
Tilia platyphyllos,3152048,2514723833,1
Tilia platyphyllos,3152048,2243248000,1
Tilia platyphyllos,3152048,2243250128,1
Tilia platyphyllos,3152048,2517700589,1
Tilia platyphyllos,3152048,2517896584,1
Tilia platyphyllos,3152048,1701894501,1
Tilia platyphyllos,3152048,2516159751,1
Tilia platyphyllos,3152048,1148789482,1
Tilia platyphyllos,3152048,1148789485,1
Tilia platyphyllos,3152048,2514789811,1
Tilia platyphyllos,3152048,2514368358,1
Tilia platyphyllos,3152048,2514278348,1
Tilia platyphyllos,3152048,2514330358,1
Tilia platyphyllos,3152048,2514335378,1
Tilia platyphyllos,3152048,2514347355,1
Tilia platyphyllos,3152048,2514367389,1
Tilia platyphyllos,3152048,2514373367,1
Tilia platyphyllos,3152048,2514400368,1
Tilia platyphyllos,3152048,2516151766,1
Tilia platyphyllos,3152048,2516155766,1
Tilia platyphyllos,3152048,2516156743,1
Tilia platyphyllos,3152048,2516371228,1
Tilia platyphyllos,3152048,2516378229,1
Tilia platyphyllos,3152048,2514373368,1
Tilia platyphyllos,3152048,2514379374,1
Tilia platyphyllos,3152048,2417002015,1
Tilia platyphyllos,3152048,2270234716,1
Tilia platyphyllos,3152048,2516013716,1
Tilia platyphyllos,3152048,2516238968,1
Tilia platyphyllos,3152048,2515094809,1
Tilia platyphyllos,3152048,2516624441,1
Tilia platyphyllos,3152048,2515944681,1
Tilia platyphyllos,3152048,2516156742,1
Tilia platyphyllos,3152048,2516188500,1
Tilia platyphyllos,3152048,2516236952,1
Tilia platyphyllos,3152048,2517582723,1
Tilia platyphyllos,3152048,2517877490,1
Tilia platyphyllos,3152048,2595659609,1
Tilia platyphyllos,3152048,1148237858,1
Tilia platyphyllos,3152048,1148237884,1
Tilia platyphyllos,3152048,1148237895,1
Tilia platyphyllos,3152048,1148237903,1
Tilia platyphyllos,3152048,1702309475,1
Tilia platyphyllos,3152048,1148237898,1
Tilia platyphyllos,3152048,1148237922,1
Tilia platyphyllos,3152048,2516353223,1
Tilia platyphyllos,3152048,1702339168,1
Tilia platyphyllos,3152048,2243251962,1
Tilia platyphyllos,3152048,1291938873,1
Tilia platyphyllos,3152048,1949285290,1
Tilia platyphyllos,3152048,1949285366,1
Tilia platyphyllos,3152048,2514286374,1
Tilia platyphyllos,3152048,2514331386,1
Tilia platyphyllos,3152048,2514347356,1
Tilia platyphyllos,3152048,2514368357,1
Tilia platyphyllos,3152048,2514400369,1
Tilia platyphyllos,3152048,2516378230,1
Tilia platyphyllos,3152048,1697584921,1
Tilia platyphyllos,3152048,1148624476,1
Tilia platyphyllos,3152048,2514330359,1
Tilia platyphyllos,3152048,1148237859,1
Tilia platyphyllos,3152048,1148237896,1
Tilia platyphyllos,3152048,1998320157,1
Tilia platyphyllos,3152048,1148237862,1
Tilia platyphyllos,3152048,1148237881,1
Tilia platyphyllos,3152048,1148237870,1
Tilia platyphyllos,3152048,1148237890,1
Tilia platyphyllos,3152048,1148237907,1
Tilia platyphyllos,3152048,2514387341,1
Tilia platyphyllos,3152048,2516634729,1
Tilia platyphyllos,3152048,1701254782,1
Tilia platyphyllos,3152048,1701304450,1
Tilia platyphyllos,3152048,2514335377,1
Tilia platyphyllos,3152048,2514351376,1
Tilia platyphyllos,3152048,2514388380,1
Tilia platyphyllos,3152048,2516362242,1
Tilia platyphyllos,3152048,1148789460,1
Tilia platyphyllos,3152048,1148789462,1
Tilia cordata,3152047,1978366415,1
Tilia cordata,3152047,2244174431,1
Tilia cordata,3152047,1837904630,1
Tilia cordata,3152047,1899880712,1
Tilia cordata,3152047,2273331628,1
Tilia cordata,3152047,1851989848,1
Tilia cordata,3152047,1929553863,1
Tilia cordata,3152047,2417010409,1
Tilia cordata,3152047,2462778371,1
Tilia cordata,3152047,1702170109,1
Tilia cordata,3152047,1927900673,1
Tilia cordata,3152047,1928706603,1
Tilia cordata,3152047,1935727999,1
Tilia cordata,3152047,1701915941,1
Tilia cordata,3152047,1702391247,1
Tilia cordata,3152047,1258093271,1
Tilia cordata,3152047,1697737975,1
Tilia cordata,3152047,1701910858,1
Tilia cordata,3152047,1702320262,1
Tilia cordata,3152047,1702392369,1
Tilia cordata,3152047,1837904679,1
Tilia cordata,3152047,2462780392,1
Tilia cordata,3152047,2462807129,1
Tilia cordata,3152047,2462807915,1
Tilia cordata,3152047,1702392700,1
Tilia cordata,3152047,2464512272,1
Tilia cordata,3152047,1702378543,1
Tilia cordata,3152047,1702378632,1
Tilia cordata,3152047,2417009412,1
Tilia cordata,3152047,1148774803,1
Tilia cordata,3152047,2516187740,1
Tilia cordata,3152047,2517731939,1
Tilia cordata,3152047,2417008226,1
Tilia cordata,3152047,1701859364,1
Tilia cordata,3152047,1702208348,1
Tilia cordata,3152047,1928011506,1
Tilia cordata,3152047,1986856462,1
Tilia cordata,3152047,2270236249,1
Tilia cordata,3152047,1148465827,1
Tilia cordata,3152047,1998549987,1
Tilia cordata,3152047,1999219680,1
Tilia cordata,3152047,1697584598,1
Tilia cordata,3152047,1702243201,1
Tilia cordata,3152047,1930922516,1
Tilia cordata,3152047,1702222609,1
Tilia cordata,3152047,1702317232,1
Tilia cordata,3152047,1929117887,1
Tilia cordata,3152047,1702184171,1
Tilia cordata,3152047,1928025767,1
Tilia cordata,3152047,1928480604,1
Tilia cordata,3152047,1928697160,1
Tilia cordata,3152047,1929944786,1
Tilia cordata,3152047,1930652883,1
Tilia cordata,3152047,1930685318,1
Tilia cordata,3152047,1930751398,1
Tilia cordata,3152047,1931109748,1
Tilia cordata,3152047,1931122528,1
Tilia cordata,3152047,1931271648,1
Tilia cordata,3152047,1701392185,1
Tilia cordata,3152047,1930667900,1
Tilia cordata,3152047,1930920069,1
Tilia cordata,3152047,1148624545,1
Tilia cordata,3152047,1702243613,1
Tilia cordata,3152047,1148459529,1
Tilia cordata,3152047,1702171905,1
Tilia cordata,3152047,1702237011,1
Tilia cordata,3152047,1930032848,1
Tilia cordata,3152047,214574164,1
Tilia cordata,3152047,2270561529,1
Tilia cordata,3152047,1701867865,1
Tilia cordata,3152047,1702269458,1
Tilia cordata,3152047,1999327968,1
Tilia cordata,3152047,2417009215,1
Tilia cordata,3152047,1697737947,1
Tilia cordata,3152047,1702218917,1
Tilia cordata,3152047,1587083769,1
Tilia cordata,3152047,1697584736,1
Tilia cordata,3152047,1697584563,1
Tilia cordata,3152047,1697584605,1
Tilia cordata,3152047,1697584618,1
Tilia cordata,3152047,1701867597,1
Tilia cordata,3152047,1701886598,1
Tilia cordata,3152047,1702316297,1
Tilia cordata,3152047,1697695997,1
Tilia cordata,3152047,1697696020,1
Tilia cordata,3152047,1701645847,1
Tilia cordata,3152047,1702267896,1
Tilia cordata,3152047,2515200757,1
Tilia cordata,3152047,1697584641,1
Tilia cordata,3152047,1697584745,1
Tilia cordata,3152047,1697584754,1
Tilia cordata,3152047,1697584699,1
Tilia cordata,3152047,1702218741,1
Tilia cordata,3152047,1697737880,1
Tilia cordata,3152047,2417010330,1
Tilia cordata,3152047,1701837689,1
Tilia cordata,3152047,1701431126,1
Tilia cordata,3152047,1701635580,1
Tilia cordata,3152047,1701847289,1
Tilia cordata,3152047,1701861310,1
Tilia cordata,3152047,1697584585,1
Tilia cordata,3152047,1931250015,1
Tilia cordata,3152047,1989325713,1
Tilia cordata,3152047,1998552430,1
Tilia cordata,3152047,1701844857,1
Tilia cordata,3152047,1258105829,1
Tilia cordata,3152047,1702229431,1
Tilia cordata,3152047,2242378310,1
Tilia cordata,3152047,1697584621,1
Tilia cordata,3152047,1697584660,1
Tilia cordata,3152047,1701637210,1
Tilia cordata,3152047,1702218340,1
Tilia cordata,3152047,1702218409,1
Tilia cordata,3152047,1701793046,1
Tilia cordata,3152047,1701844615,1
Tilia cordata,3152047,1702206633,1
Tilia cordata,3152047,1702206648,1
Tilia cordata,3152047,1928523701,1
Tilia cordata,3152047,1930798618,1
Tilia cordata,3152047,1987016751,1
Tilia cordata,3152047,1987016908,1
Tilia cordata,3152047,1148237861,1
Tilia cordata,3152047,1697584586,1
Tilia cordata,3152047,1148473890,1
Tilia cordata,3152047,1148473857,1
Tilia cordata,3152047,1148624580,1
Tilia cordata,3152047,1148624589,1
Tilia cordata,3152047,1148624603,1
Tilia cordata,3152047,1701844194,1
Tilia cordata,3152047,1702184768,1
Tilia cordata,3152047,1986943586,1
Tilia cordata,3152047,1148237812,1
Tilia cordata,3152047,1148237822,1
Tilia cordata,3152047,1702184771,1
Tilia cordata,3152047,1702184778,1
Tilia cordata,3152047,1702205549,1
Tilia cordata,3152047,1702216595,1
Tilia cordata,3152047,1702338783,1
Tilia cordata,3152047,1930924568,1
Tilia cordata,3152047,1148624583,1
Tilia cordata,3152047,1702199533,1
Tilia cordata,3152047,1701829216,1
Tilia cordata,3152047,1702021400,1
Tilia cordata,3152047,1702164697,1
Tilia cordata,3152047,1831004366,1
Tilia cordata,3152047,2516022628,1
Tilia cordata,3152047,2516187349,1
Tilia cordata,3152047,2516981786,1
Tilia cordata,3152047,2517231751,1
Tilia cordata,3152047,1148237818,1
Tilia cordata,3152047,1148237843,1
Tilia cordata,3152047,1702165423,1
Tilia cordata,3152047,1148237762,1
Tilia cordata,3152047,1148237781,1
Tilia cordata,3152047,1148237782,1
Tilia cordata,3152047,1148237798,1
Tilia cordata,3152047,1701800571,1
Tilia cordata,3152047,1701829174,1
Tilia cordata,3152047,1702003077,1
Tilia cordata,3152047,1702003154,1
Tilia cordata,3152047,1702174017,1
Tilia cordata,3152047,1148237793,1
Tilia cordata,3152047,1148237799,1
Tilia cordata,3152047,1148237801,1
Tilia cordata,3152047,1148237805,1
Tilia cordata,3152047,1148237825,1
Tilia cordata,3152047,1701621367,1
Tilia cordata,3152047,1702023922,1
Tilia cordata,3152047,1702191808,1
Tilia cordata,3152047,1702199445,1
Tilia cordata,3152047,1697584610,1
Tilia cordata,3152047,1701828714,1
Tilia cordata,3152047,1702090393,1
Tilia cordata,3152047,1702163291,1
Tilia cordata,3152047,1148624544,1
Tilia cordata,3152047,1148624598,1
Tilia cordata,3152047,1697584739,1
Tilia cordata,3152047,1697584792,1
Tilia cordata,3152047,1702023860,1
Tilia cordata,3152047,21535653,1
Tilia cordata,3152047,2243307246,1
Tilia cordata,3152047,575338142,1
Tilia cordata,3152047,1701860978,1
Tilia cordata,3152047,1701861043,1
Tilia cordata,3152047,1702149622,1
Tilia cordata,3152047,1148624540,1
Tilia cordata,3152047,1702023526,1
Tilia cordata,3152047,1702152864,1
Tilia cordata,3152047,2517006923,1
Tilia cordata,3152047,1701650494,1
Tilia cordata,3152047,1930040631,1
Tilia cordata,3152047,1989338733,1
Tilia cordata,3152047,1122936977,1
Tilia cordata,3152047,1702023648,1
Tilia cordata,3152047,1697584580,1
Tilia cordata,3152047,1697584588,1
Tilia cordata,3152047,1701581319,1
Tilia cordata,3152047,1701789108,1
Tilia cordata,3152047,1701993181,1
Tilia cordata,3152047,1701993219,1
Tilia cordata,3152047,2417006455,1
Tilia cordata,3152047,2417007329,1
Tilia cordata,3152047,1701997274,1
Tilia cordata,3152047,1702164006,1
Tilia cordata,3152047,1702023529,1
Tilia cordata,3152047,1148473888,1
Tilia cordata,3152047,1701785066,1
Tilia cordata,3152047,1701991535,1
Tilia cordata,3152047,1701991574,1
Tilia cordata,3152047,1702172685,1
Tilia cordata,3152047,2515157612,1
Tilia cordata,3152047,1148624566,1
Tilia cordata,3152047,1701785305,1
Tilia cordata,3152047,1701984829,1
Tilia cordata,3152047,1702010977,1
Tilia cordata,3152047,1148624567,1
Tilia cordata,3152047,1701588420,1
Tilia cordata,3152047,1701588564,1
Tilia cordata,3152047,1701796153,1
Tilia cordata,3152047,1701983670,1
Tilia cordata,3152047,1701983708,1
Tilia cordata,3152047,2417009528,1
Tilia cordata,3152047,1990252700,1
Tilia cordata,3152047,1990252740,1
Tilia cordata,3152047,1701801098,1
Tilia cordata,3152047,1702435499,1
Tilia cordata,3152047,1990252735,1
Tilia cordata,3152047,2243304287,1
Tilia cordata,3152047,2417009288,1
Tilia cordata,3152047,1702436187,1
Tilia cordata,3152047,1702437375,1
Tilia cordata,3152047,1697584514,1
Tilia cordata,3152047,1701550602,1
Tilia cordata,3152047,912536171,1
Tilia cordata,3152047,1148624550,1
Tilia cordata,3152047,1702435923,1
Tilia cordata,3152047,2515270969,1
Tilia cordata,3152047,2517220846,1
Tilia cordata,3152047,1148624572,1
Tilia cordata,3152047,1928736829,1
Tilia cordata,3152047,2517865520,1
Tilia cordata,3152047,2595674407,1
Tilia cordata,3152047,1148237809,1
Tilia cordata,3152047,1697584800,1
Tilia cordata,3152047,1697584833,1
Tilia cordata,3152047,1122936454,1
Tilia cordata,3152047,1148520558,1
Tilia cordata,3152047,1148520562,1
Tilia cordata,3152047,1148520573,1
Tilia cordata,3152047,1702244032,1
Tilia cordata,3152047,2242413240,1
Tilia cordata,3152047,2417009632,1
Tilia cordata,3152047,2515533566,1
Tilia cordata,3152047,1697268908,1
Tilia cordata,3152047,1998753788,1
Tilia cordata,3152047,2516053616,1
Tilia cordata,3152047,1697584807,1
Tilia cordata,3152047,1701588336,1
Tilia cordata,3152047,1148520534,1
Tilia cordata,3152047,1148520554,1
Tilia cordata,3152047,1148624561,1
Tilia cordata,3152047,2516820170,1
Tilia cordata,3152047,1697584683,1
Tilia cordata,3152047,1702204830,1
Tilia cordata,3152047,1702335237,1
Tilia cordata,3152047,1999192707,1
Tilia cordata,3152047,1697584853,1
Tilia cordata,3152047,1697584729,1
Tilia cordata,3152047,1949285287,1
Tilia cordata,3152047,2517204000,1
Tilia cordata,3152047,2558263127,1
Tilia cordata,3152047,2558264108,1
Tilia cordata,3152047,2562065918,1
Tilia cordata,3152047,1148520543,1
Tilia cordata,3152047,1148520550,1
Tilia cordata,3152047,1148520560,1
Tilia cordata,3152047,2515289415,1
Tilia cordata,3152047,2517418985,1
Tilia cordata,3152047,21536144,1
Tilia cordata,3152047,1148624587,1
Tilia cordata,3152047,1702335265,1
Tilia cordata,3152047,1702335250,1
Tilia cordata,3152047,2515182337,1
Tilia cordata,3152047,2562066968,1
Tilia cordata,3152047,1701684133,1
Tilia cordata,3152047,1701707197,1
Tilia cordata,3152047,1702335144,1
Tilia cordata,3152047,2417008952,1
Tilia cordata,3152047,1702395229,1
Tilia cordata,3152047,1702395297,1
Tilia cordata,3152047,1702204867,1
Tilia cordata,3152047,2517881651,1
Tilia cordata,3152047,2517698913,1
Tilia cordata,3152047,1148237811,1
Tilia cordata,3152047,1701917251,1
Tilia cordata,3152047,1697584772,1
Tilia cordata,3152047,2417002906,1
Tilia cordata,3152047,2417004382,1
Tilia cordata,3152047,1978058099,1
Tilia cordata,3152047,1986931254,1
Acer campestre,3189863,2599926135,0
Acer campestre,3189863,2417010938,1
Acer campestre,3189863,2238662087,1
Acer campestre,3189863,2238662896,1
Acer campestre,3189863,2238662619,1
Acer campestre,3189863,1978366189,1
Acer campestre,3189863,1978366195,1
Acer campestre,3189863,2571132323,1
Acer campestre,3189863,1317573941,1
Acer campestre,3189863,1837899639,1
Acer campestre,3189863,1837899747,1
Acer campestre,3189863,1801066177,1
Acer campestre,3189863,1837899887,1
Acer campestre,3189863,2417012351,1
Acer campestre,3189863,1697750669,1
Acer campestre,3189863,1697750701,1
Acer campestre,3189863,1697750964,1
Acer campestre,3189863,2417011946,1
Acer campestre,3189863,2417012698,1
Acer campestre,3189863,2417013353,1
Acer campestre,3189863,2462782423,1
Acer campestre,3189863,2462783256,1
Acer campestre,3189863,1291938721,1
Acer campestre,3189863,2417013453,1
Acer campestre,3189863,1935644575,1
Acer campestre,3189863,1697841335,1
Acer campestre,3189863,1929873206,1
Acer campestre,3189863,1935644623,1
Acer campestre,3189863,1697351125,1
Acer campestre,3189863,2515706690,1
Acer campestre,3189863,2515708527,1
Acer campestre,3189863,2517607819,1
Acer campestre,3189863,1702378418,1
Acer campestre,3189863,1936281359,1
Acer campestre,3189863,1936281681,1
